,precipitacao_total_horario,pressao_atmosferica_nivel_estacao_horaria,temperatura_ar_bulbo_seco_horaria,umidade_relativa_ar_horaria,vento_direcao_horaria,vento_rajada_maxima,vento_velocidade_horaria,radiacao_global,year,hora,mes,semana,dia_ano
2015-01-11 06:00:00,0.0,995.5,26.9,58.0,141.0,5.3,2.5,52.7,2015,6,1,2,11
2015-01-11 07:00:00,0.0,996.2,28.1,50.0,121.0,9.6,4.6,616.5,2015,7,1,2,11
2015-01-11 08:00:00,0.0,996.2,30.3,44.0,121.0,11.0,5.5,1588.4,2015,8,1,2,11
2015-01-11 09:00:00,0.0,996.3,30.9,40.0,106.0,9.9,6.2,2436.3,2015,9,1,2,11
2015-01-11 10:00:00,0.0,996.0,33.5,33.0,102.0,10.433333333333334,5.3,3041.1,2015,10,1,2,11
2015-01-11 11:00:00,0.0,995.3,33.2,33.0,68.0,10.966666666666667,5.2,3470.8,2015,11,1,2,11
2015-01-11 12:00:00,0.0,994.5,35.1,28.0,94.0,11.5,5.2,3690.0,2015,12,1,2,11
2015-01-11 13:00:00,0.0,993.8,35.8,26.0,98.0,11.8,6.0,3584.1,2015,13,1,2,11
2015-01-11 14:00:00,0.0,992.6,37.0,24.0,119.0,12.4,6.6,2760.3,2015,14,1,2,11
2015-01-11 15:00:00,0.0,991.8,35.2,26.0,81.0,11.6,6.1,2296.8,2015,15,1,2,11
2015-01-11 16:00:00,0.0,991.5,36.1,24.0,87.0,13.3,6.6,1796.7,2015,16,1,2,11
2015-01-11 17:00:00,0.0,992.0,34.9,28.0,85.0,13.3,4.9,988.4,2015,17,1,2,11
2015-01-11 18:00:00,0.0,992.4,34.3,30.0,86.0,9.1,5.7,196.3,2015,18,1,2,11
2015-01-11 19:00:00,0.0,993.0,33.0,36.0,63.0,9.3,4.4,0.0,2015,19,1,2,11
2015-01-11 20:00:00,0.0,993.8,30.6,49.0,30.0,10.9,4.9,0.0,2015,20,1,2,11
2015-01-11 21:00:00,0.0,994.8,29.4,54.0,35.0,10.9,3.6,0.0,2015,21,1,2,11
2015-01-11 22:00:00,0.0,995.4,28.1,60.0,44.0,9.5,4.6,0.0,2015,22,1,2,11
2015-01-11 23:00:00,0.0,995.4,27.4,63.0,32.0,8.5,2.1,0.0,2015,23,1,2,11
2015-01-12 00:00:00,0.0,995.2,26.6,68.0,27.0,4.7,2.0,0.0,2015,0,1,3,12
2015-01-12 01:00:00,0.0,994.7,26.2,69.0,39.0,4.1,1.8,0.0,2015,1,1,3,12
2015-01-12 02:00:00,0.0,994.6,26.1,66.0,55.0,6.0,3.2,0.0,2015,2,1,3,12
2015-01-12 03:00:00,0.0,994.9,26.1,64.0,58.0,5.7,3.4,0.0,2015,3,1,3,12
2015-01-12 04:00:00,0.0,995.3,25.4,65.0,36.0,4.9,1.1,0.0,2015,4,1,3,12
2015-01-12 05:00:00,0.0,995.9,25.3,65.0,75.0,4.1,1.3,21.45,2015,5,1,3,12
2015-01-12 06:00:00,0.0,996.5,25.6,64.0,1.0,2.5,0.9,42.9,2015,6,1,3,12
2015-01-12 07:00:00,0.0,996.8,27.7,56.0,125.0,8.0,5.1,618.7,2015,7,1,3,12
2015-01-12 08:00:00,0.0,997.1,29.5,47.0,99.0,9.5,5.5,1530.0,2015,8,1,3,12
2015-01-12 09:00:00,0.0,997.3,30.7,43.0,76.0,10.2,4.8,2383.2,2015,9,1,3,12
2015-01-12 10:00:00,0.0,996.7,32.7,36.0,101.0,10.5,5.7,3133.2,2015,10,1,3,12
2015-01-12 11:00:00,0.0,996.0,33.5,32.0,122.0,10.1,4.6,2342.7,2015,11,1,3,12
2015-01-12 12:00:00,0.0,995.1,34.1,31.0,73.0,8.5,4.0,2631.2,2015,12,1,3,12
2015-01-12 13:00:00,0.0,993.9,35.7,28.0,130.0,8.7,4.2,2462.1,2015,13,1,3,12
2015-01-12 14:00:00,0.0,992.3,34.7,28.0,77.0,11.4,5.6,2324.7,2015,14,1,3,12
2015-01-12 15:00:00,0.0,991.5,35.2,26.0,99.0,11.3,5.0,1568.2,2015,15,1,3,12
2015-01-12 16:00:00,0.0,991.2,36.0,25.0,88.0,9.4,4.6,1497.1,2015,16,1,3,12
2015-01-12 17:00:00,0.0,991.5,35.4,26.0,75.0,8.1,5.4,1008.1,2015,17,1,3,12
2015-01-12 18:00:00,0.0,992.0,34.7,27.0,76.0,8.1,4.6,171.1,2015,18,1,3,12
2015-01-12 19:00:00,0.0,992.6,33.8,28.0,58.0,6.1,2.6,0.0,2015,19,1,3,12
2015-01-12 20:00:00,0.0,993.5,30.8,52.0,22.0,10.3,3.7,0.0,2015,20,1,3,12
2015-01-12 21:00:00,0.0,994.4,29.0,59.0,21.0,9.2,3.2,0.0,2015,21,1,3,12
2015-01-12 22:00:00,0.0,995.0,28.5,59.0,25.0,7.3,2.6,0.0,2015,22,1,3,12
2015-01-12 23:00:00,0.0,994.8,27.7,61.0,20.0,7.0,1.9,0.0,2015,23,1,3,12
2015-01-13 00:00:00,0.0,994.3,27.0,67.0,2.0,4.8,2.0,0.0,2015,0,1,3,13
2015-01-13 01:00:00,0.0,993.7,26.6,70.0,350.0,4.9,1.8,0.0,2015,1,1,3,13
2015-01-13 02:00:00,0.0,993.5,26.6,71.0,319.0,3.5,1.2,0.0,2015,2,1,3,13
2015-01-13 03:00:00,0.0,993.5,26.3,73.0,288.0,3.5,0.4,0.0,2015,3,1,3,13
2015-01-13 04:00:00,0.0,994.0,27.0,59.0,106.0,6.6,3.7,0.0,2015,4,1,3,13
2015-01-13 05:00:00,0.0,994.7,26.4,57.0,113.0,6.9,3.9,17.65,2015,5,1,3,13
2015-01-13 06:00:00,0.0,995.4,26.4,56.0,98.0,9.3,6.2,35.3,2015,6,1,3,13
2015-01-13 07:00:00,0.0,996.0,27.3,54.0,107.0,9.9,5.95,493.3,2015,7,1,3,13
2015-01-13 08:00:00,0.0,996.3,29.3,47.0,93.0,12.3,5.7,1543.8,2015,8,1,3,13
2015-01-13 09:00:00,0.0,996.6,30.0,45.0,109.0,11.0,6.3,2186.3,2015,9,1,3,13
2015-01-13 10:00:00,0.0,996.4,30.0,44.0,100.0,10.3,5.2,1754.4,2015,10,1,3,13
2015-01-13 11:00:00,0.0,995.3,33.3,35.0,127.0,9.4,4.9,2349.7,2015,11,1,3,13
2015-01-13 12:00:00,0.0,994.2,35.4,29.0,97.0,11.2,5.7,3644.4,2015,12,1,3,13
2015-01-13 13:00:00,0.0,993.0,34.7,28.0,94.0,12.2,5.9,3227.7,2015,13,1,3,13
2015-01-13 14:00:00,0.0,991.9,35.4,27.0,85.0,12.5,6.3,2516.6,2015,14,1,3,13
2015-01-13 15:00:00,0.0,991.2,35.5,25.0,125.0,9.3,4.5,1868.4,2015,15,1,3,13
2015-01-13 16:00:00,0.0,990.9,34.9,27.0,105.0,10.3,5.5,1882.3,2015,16,1,3,13
2015-01-13 17:00:00,0.0,991.0,35.2,25.0,114.0,10.3,5.2,949.0,2015,17,1,3,13
2015-01-13 18:00:00,0.0,991.6,34.0,28.0,97.0,9.6,4.5,156.7,2015,18,1,3,13
2015-01-13 19:00:00,0.0,992.1,33.0,30.0,96.0,7.6,2.4,0.0,2015,19,1,3,13
2015-01-13 20:00:00,0.0,993.1,31.2,47.0,30.0,9.6,4.8,0.0,2015,20,1,3,13
2015-01-13 21:00:00,0.0,993.8,29.9,55.0,28.0,10.8,3.7,0.0,2015,21,1,3,13
2015-01-13 22:00:00,0.0,994.1,28.9,57.0,36.0,8.6,3.8,0.0,2015,22,1,3,13
2015-01-13 23:00:00,0.0,993.7,28.1,58.0,43.0,6.8,3.1,0.0,2015,23,1,3,13
2015-01-14 00:00:00,0.0,993.4,27.7,56.0,40.0,6.6,3.8,0.0,2015,0,1,3,14
2015-01-14 01:00:00,0.0,992.8,27.4,53.0,65.0,6.6,3.1,0.0,2015,1,1,3,14
2015-01-14 02:00:00,0.0,992.4,27.3,52.0,102.0,5.3,2.1,0.0,2015,2,1,3,14
2015-01-14 03:00:00,0.0,992.2,27.0,53.0,89.0,7.8,3.6,0.0,2015,3,1,3,14
2015-01-14 04:00:00,0.0,992.5,26.4,55.0,83.0,7.4,4.0,0.0,2015,4,1,3,14
2015-01-14 05:00:00,0.0,993.4,25.6,58.0,20.0,6.7,1.2,21.9,2015,5,1,3,14
2015-01-14 06:00:00,0.0,994.4,26.1,56.0,101.0,5.7,2.3,43.8,2015,6,1,3,14
2015-01-14 07:00:00,0.0,995.4,27.4,51.0,86.0,4.7,3.1,649.4,2015,7,1,3,14
2015-01-14 08:00:00,0.0,995.7,28.5,46.0,75.0,6.2,2.9,1553.5,2015,8,1,3,14
2015-01-14 09:00:00,0.0,995.8,30.6,37.0,109.0,7.9,3.4,2389.1,2015,9,1,3,14
2015-01-14 10:00:00,0.0,995.5,32.3,30.0,108.0,9.7,5.9,3065.7,2015,10,1,3,14
2015-01-14 11:00:00,0.0,994.5,32.8,28.0,71.0,9.3,3.9,3497.5,2015,11,1,3,14
2015-01-14 12:00:00,0.0,993.7,34.5,25.0,60.0,9.1,4.7,3655.7,2015,12,1,3,14
2015-01-14 13:00:00,0.0,992.6,35.8,22.0,92.0,8.8,4.6,3545.6,2015,13,1,3,14
2015-01-14 14:00:00,0.0,991.1,36.9,20.0,138.0,8.5,3.6,3191.3,2015,14,1,3,14
2015-01-14 15:00:00,0.0,990.4,36.6,20.0,98.0,9.5,4.6,2608.9,2015,15,1,3,14
2015-01-14 16:00:00,0.0,990.4,36.1,21.0,94.0,10.3,5.9,1836.3,2015,16,1,3,14
2015-01-14 17:00:00,0.0,990.7,36.1,21.0,111.0,10.3,5.5,849.3,2015,17,1,3,14
2015-01-14 18:00:00,0.0,991.3,34.8,24.0,75.0,8.1,4.0,202.3,2015,18,1,3,14
2015-01-14 19:00:00,0.0,991.7,33.8,25.0,75.0,5.9,2.3,0.0,2015,19,1,3,14
2015-01-14 20:00:00,0.0,992.5,30.5,51.0,17.0,10.0,3.4,0.0,2015,20,1,3,14
2015-01-14 21:00:00,0.0,993.2,28.8,56.0,16.0,9.3,2.8,0.0,2015,21,1,3,14
2015-01-14 22:00:00,0.0,993.3,27.7,59.0,12.0,7.9,2.2,0.0,2015,22,1,3,14
2015-01-14 23:00:00,0.0,993.3,26.9,62.0,3.0,8.9,3.3,0.0,2015,23,1,3,14
2015-01-15 00:00:00,0.0,993.3,26.1,67.0,346.0,7.9,3.1,0.0,2015,0,1,3,15
2015-01-15 01:00:00,0.0,993.2,25.6,70.0,6.0,6.1,1.3,0.0,2015,1,1,3,15
2015-01-15 02:00:00,0.0,993.0,25.3,72.0,167.5,5.4,1.6,0.0,2015,2,1,3,15
2015-01-15 03:00:00,0.0,993.5,24.9,74.0,329.0,4.1,0.9,0.0,2015,3,1,3,15
2015-01-15 04:00:00,0.0,993.7,24.5,75.0,334.0,3.4,1.0,0.0,2015,4,1,3,15
2015-01-15 05:00:00,0.0,994.7,24.1,76.0,327.0,3.0,0.9,21.2,2015,5,1,3,15
2015-01-15 06:00:00,0.0,995.6,24.8,73.0,43.0,2.5,0.7,42.4,2015,6,1,3,15
2015-01-15 07:00:00,0.0,996.1,26.9,57.0,102.0,3.6,1.8,591.9,2015,7,1,3,15
2015-01-15 08:00:00,0.0,996.6,29.0,41.0,107.0,7.9,3.7,1544.4,2015,8,1,3,15
2015-01-15 09:00:00,0.0,996.3,30.2,36.0,116.0,9.5,5.5,2414.7,2015,9,1,3,15
2015-01-15 10:00:00,0.0,995.7,31.2,32.0,97.0,8.7,3.4,3058.9,2015,10,1,3,15
2015-01-15 11:00:00,0.0,995.2,33.9,27.0,99.0,8.7,3.1,3498.1,2015,11,1,3,15
2015-01-15 12:00:00,0.0,994.2,34.8,26.0,153.0,8.3,2.7,3636.3,2015,12,1,3,15
2015-01-15 13:00:00,0.0,993.3,35.7,23.0,60.0,7.9,3.7,3555.7,2015,13,1,3,15
2015-01-15 14:00:00,0.0,992.3,36.6,20.0,44.0,9.5,1.5,3131.0,2015,14,1,3,15
2015-01-15 15:00:00,0.0,991.6,36.8,20.0,74.0,8.2,3.5,2629.9,2015,15,1,3,15
2015-01-15 16:00:00,0.0,991.4,37.1,19.0,124.0,7.2,3.9,1765.3,2015,16,1,3,15
2015-01-15 17:00:00,0.0,991.6,36.9,20.0,154.0,7.2,3.0,1042.5,2015,17,1,3,15
2015-01-15 18:00:00,0.0,991.8,35.0,23.0,57.0,7.2,4.1,174.9,2015,18,1,3,15
2015-01-15 19:00:00,0.0,992.2,34.0,24.0,72.0,5.9,3.8,0.0,2015,19,1,3,15
2015-01-15 20:00:00,0.0,993.2,30.3,46.0,23.0,11.4,4.7,0.0,2015,20,1,3,15
2015-01-15 21:00:00,0.0,994.3,28.7,51.0,19.0,11.4,3.1,0.0,2015,21,1,3,15
2015-01-15 22:00:00,0.0,994.6,27.7,57.0,29.0,9.5,4.1,0.0,2015,22,1,3,15
2015-01-15 23:00:00,0.0,994.8,26.7,65.0,24.0,9.5,2.8,0.0,2015,23,1,3,15
2015-01-16 00:00:00,0.0,994.7,26.4,69.0,22.0,9.4,3.0,0.0,2015,0,1,3,16
2015-01-16 01:00:00,0.0,994.5,26.1,71.0,33.0,8.1,2.7,0.0,2015,1,1,3,16
2015-01-16 02:00:00,0.0,994.3,26.1,69.0,32.0,7.0,2.9,0.0,2015,2,1,3,16
2015-01-16 03:00:00,0.0,994.4,26.0,65.0,47.0,7.0,3.0,0.0,2015,3,1,3,16
2015-01-16 04:00:00,0.0,994.6,25.7,64.0,37.0,6.0,1.6,0.0,2015,4,1,3,16
2015-01-16 05:00:00,0.0,995.2,25.3,63.0,23.0,4.3,1.4,19.4,2015,5,1,3,16
2015-01-16 06:00:00,0.0,995.8,25.6,62.0,64.0,3.4,1.0,38.8,2015,6,1,3,16
2015-01-16 07:00:00,0.0,996.6,27.6,47.0,87.0,5.5,3.1,607.3,2015,7,1,3,16
2015-01-16 08:00:00,0.0,996.9,28.9,41.0,89.0,10.0,5.7,1537.7,2015,8,1,3,16
2015-01-16 09:00:00,0.0,997.0,30.7,37.0,116.0,10.8,5.8,2357.7,2015,9,1,3,16
2015-01-16 10:00:00,0.0,996.7,31.8,35.0,90.0,8.8,5.6,2379.5,2015,10,1,3,16
2015-01-16 11:00:00,0.0,996.0,32.8,32.0,98.0,8.5,3.2,3118.2,2015,11,1,3,16
2015-01-16 12:00:00,0.0,995.0,34.6,29.0,122.0,8.6,1.8,3473.5,2015,12,1,3,16
2015-01-16 13:00:00,0.0,993.9,34.7,27.0,96.0,8.9,4.0,3299.8,2015,13,1,3,16
2015-01-16 14:00:00,0.0,992.7,35.0,26.0,77.0,8.4,2.7,3065.6,2015,14,1,3,16
2015-01-16 15:00:00,0.0,991.9,35.1,24.0,84.0,7.4,3.9,2521.1,2015,15,1,3,16
2015-01-16 16:00:00,0.0,991.7,34.9,25.0,84.0,7.4,3.3,701.3,2015,16,1,3,16
2015-01-16 17:00:00,0.0,991.7,35.4,23.0,97.0,5.5,2.8,453.1,2015,17,1,3,16
2015-01-16 18:00:00,0.0,992.1,34.4,25.0,79.0,6.5,3.3,167.5,2015,18,1,3,16
2015-01-16 19:00:00,0.0,992.5,33.4,26.0,58.0,4.6,2.5,0.0,2015,19,1,3,16
2015-01-16 20:00:00,0.0,993.3,30.8,47.0,24.0,10.1,4.0,0.0,2015,20,1,3,16
2015-01-16 21:00:00,0.0,993.9,29.5,52.0,15.0,9.1,2.8,0.0,2015,21,1,3,16
2015-01-16 22:00:00,0.0,994.4,28.1,59.0,15.0,8.0,2.6,0.0,2015,22,1,3,16
2015-01-16 23:00:00,0.0,994.4,27.0,64.0,21.0,7.7,3.1,0.0,2015,23,1,3,16
2015-01-17 00:00:00,0.0,994.0,26.5,67.0,5.0,7.5,2.2,0.0,2015,0,1,3,17
2015-01-17 01:00:00,0.0,993.8,26.1,72.0,4.0,6.7,2.0,0.0,2015,1,1,3,17
2015-01-17 02:00:00,0.0,993.5,25.6,75.0,14.0,6.4,1.3,0.0,2015,2,1,3,17
2015-01-17 03:00:00,0.0,993.9,25.3,77.0,125.0,4.8,1.7,0.0,2015,3,1,3,17
2015-01-17 04:00:00,0.0,994.3,25.0,79.0,236.0,3.7,1.2,0.0,2015,4,1,3,17
2015-01-17 05:00:00,0.0,994.8,24.6,81.0,347.0,3.0,1.4,9.35,2015,5,1,3,17
2015-01-17 06:00:00,0.0,995.5,24.4,82.0,340.0,2.5,1.0,18.7,2015,6,1,3,17
2015-01-17 07:00:00,0.0,995.9,26.6,70.0,339.0,3.0,0.8,529.2,2015,7,1,3,17
2015-01-17 08:00:00,0.0,996.4,28.9,54.0,108.0,6.1,3.2,1372.7,2015,8,1,3,17
2015-01-17 09:00:00,0.0,996.3,30.8,42.0,90.0,6.3,3.9,2390.4,2015,9,1,3,17
2015-01-17 10:00:00,0.0,995.8,34.0,29.0,116.0,7.6,4.5,3063.3,2015,10,1,3,17
2015-01-17 11:00:00,0.0,994.9,33.7,28.0,83.0,8.2,3.7,3489.1,2015,11,1,3,17
2015-01-17 12:00:00,0.0,994.0,35.0,26.0,82.0,8.9,4.1,3619.3,2015,12,1,3,17
2015-01-17 13:00:00,0.0,992.8,37.2,22.0,97.0,8.1,3.4,3535.2,2015,13,1,3,17
2015-01-17 14:00:00,0.0,991.3,37.2,20.0,123.0,8.1,4.1,3214.2,2015,14,1,3,17
2015-01-17 15:00:00,0.0,990.7,37.8,18.0,82.0,10.3,3.6,2642.4,2015,15,1,3,17
2015-01-17 16:00:00,0.0,990.6,38.1,18.0,112.0,8.1,2.9,1872.9,2015,16,1,3,17
2015-01-17 17:00:00,0.0,990.8,36.8,18.0,90.0,9.9,4.1,960.1,2015,17,1,3,17
2015-01-17 18:00:00,0.0,991.1,36.0,20.0,80.0,7.3,5.0,177.0,2015,18,1,3,17
2015-01-17 19:00:00,0.0,991.7,34.9,21.0,59.0,7.4,3.0,0.0,2015,19,1,3,17
2015-01-17 20:00:00,0.0,992.9,30.1,55.0,20.0,11.6,4.1,0.0,2015,20,1,3,17
2015-01-17 21:00:00,0.0,994.0,28.6,62.0,19.0,12.1,4.3,0.0,2015,21,1,3,17
2015-01-17 22:00:00,0.0,994.5,27.8,65.0,20.0,10.5,3.1,0.0,2015,22,1,3,17
2015-01-17 23:00:00,0.0,994.7,27.1,69.0,17.0,7.8,2.7,0.0,2015,23,1,3,17
2015-01-18 00:00:00,0.0,994.3,26.9,71.0,30.0,6.5,2.4,0.0,2015,0,1,3,18
2015-01-18 01:00:00,0.0,994.0,26.8,71.0,23.0,6.0,1.8,0.0,2015,1,1,3,18
2015-01-18 02:00:00,0.0,993.9,27.1,65.0,45.0,5.0,2.6,0.0,2015,2,1,3,18
2015-01-18 03:00:00,0.0,993.9,26.9,62.0,45.0,5.7,2.5,0.0,2015,3,1,3,18
2015-01-18 04:00:00,0.0,994.2,26.8,62.0,41.0,5.0,2.3,0.0,2015,4,1,3,18
2015-01-18 05:00:00,0.0,994.5,26.3,64.0,45.0,5.0,2.3,16.1,2015,5,1,3,18
2015-01-18 06:00:00,0.0,995.3,26.3,65.0,34.0,5.1,1.7,32.2,2015,6,1,3,18
2015-01-18 07:00:00,0.0,995.8,27.1,63.0,69.0,3.3,0.9,391.5,2015,7,1,3,18
2015-01-18 08:00:00,0.0,996.3,29.1,53.0,104.0,5.7,3.1,662.9,2015,8,1,3,18
2015-01-18 09:00:00,0.0,996.4,30.5,49.0,50.0,7.5,1.7,1404.9,2015,9,1,3,18
2015-01-18 10:00:00,0.0,996.0,32.0,42.0,101.0,6.3,3.2,2462.7,2015,10,1,3,18
2015-01-18 11:00:00,0.0,995.5,32.6,39.0,110.0,6.3,3.0,2593.4,2015,11,1,3,18
2015-01-18 12:00:00,0.0,994.4,36.6,30.0,135.0,6.4,2.4,3430.9,2015,12,1,3,18
2015-01-18 13:00:00,0.0,993.0,36.1,27.0,67.0,9.0,3.6,3150.6,2015,13,1,3,18
2015-01-18 14:00:00,0.0,991.9,35.9,27.0,90.0,9.7,4.4,2505.3,2015,14,1,3,18
2015-01-18 15:00:00,0.0,990.8,35.7,26.0,64.0,8.5,4.0,1711.1,2015,15,1,3,18
2015-01-18 16:00:00,0.0,990.5,36.8,24.0,76.0,8.1,3.4,1017.5,2015,16,1,3,18
2015-01-18 17:00:00,0.0,990.8,35.1,30.0,49.0,10.3,6.2,480.7,2015,17,1,3,18
2015-01-18 18:00:00,0.0,992.2,30.6,47.0,38.0,12.9,5.1,55.2,2015,18,1,3,18
2015-01-18 19:00:00,0.0,993.0,29.3,55.0,28.0,11.1,3.6,0.0,2015,19,1,3,18
2015-01-18 20:00:00,0.0,994.0,28.0,67.0,22.0,8.1,2.9,0.0,2015,20,1,3,18
2015-01-18 21:00:00,0.0,994.6,27.6,68.0,35.0,9.0,3.7,0.0,2015,21,1,3,18
2015-01-18 22:00:00,0.0,994.9,27.1,70.0,26.0,8.5,2.9,0.0,2015,22,1,3,18
2015-01-18 23:00:00,0.0,995.2,27.0,70.0,30.0,7.8,3.0,0.0,2015,23,1,3,18
2015-01-19 00:00:00,0.0,994.5,26.8,70.0,39.0,7.3,3.6,0.0,2015,0,1,4,19
2015-01-19 01:00:00,0.0,994.0,26.6,68.0,45.0,6.7,3.7,0.0,2015,1,1,4,19
2015-01-19 02:00:00,0.0,993.9,26.4,64.0,53.0,7.9,3.4,0.0,2015,2,1,4,19
2015-01-19 03:00:00,0.0,994.0,26.1,65.0,45.0,6.4,2.5,0.0,2015,3,1,4,19
2015-01-19 04:00:00,0.0,994.3,25.6,67.0,48.0,5.1,2.1,0.0,2015,4,1,4,19
2015-01-19 05:00:00,0.0,995.0,25.1,69.0,36.0,3.4,0.9,16.15,2015,5,1,4,19
2015-01-19 06:00:00,0.0,995.0,25.2,69.0,51.0,2.6,1.2,32.3,2015,6,1,4,19
2015-01-19 07:00:00,0.0,996.0,26.3,65.0,86.0,2.1,0.6,266.5,2015,7,1,4,19
2015-01-19 08:00:00,0.0,996.1,28.2,56.0,75.0,6.0,3.9,1241.7,2015,8,1,4,19
2015-01-19 09:00:00,0.0,996.0,28.7,54.0,41.0,8.0,2.8,1689.9,2015,9,1,4,19
2015-01-19 10:00:00,0.0,995.7,31.0,42.0,85.0,7.6,4.8,1600.7,2015,10,1,4,19
2015-01-19 11:00:00,0.0,995.2,32.1,37.0,67.0,9.0,3.5,2639.0,2015,11,1,4,19
2015-01-19 12:00:00,0.0,994.1,34.1,31.0,88.0,11.6,5.1,2250.6,2015,12,1,4,19
2015-01-19 13:00:00,0.0,992.8,34.8,28.0,78.0,11.6,2.4,3012.8,2015,13,1,4,19
2015-01-19 14:00:00,0.0,991.7,35.3,27.0,70.0,9.5,5.0,2524.1,2015,14,1,4,19
2015-01-19 15:00:00,0.0,990.8,36.3,25.0,95.0,8.3,2.4,1915.1,2015,15,1,4,19
2015-01-19 16:00:00,0.0,990.6,35.0,27.0,64.0,9.6,4.1,1203.3,2015,16,1,4,19
2015-01-19 17:00:00,0.0,990.5,35.2,27.0,58.0,8.7,4.9,924.3,2015,17,1,4,19
2015-01-19 18:00:00,0.0,991.7,32.4,41.0,43.0,9.9,4.9,142.8,2015,18,1,4,19
2015-01-19 19:00:00,0.0,992.2,27.9,66.0,14.0,9.2,1.8,0.0,2015,19,1,4,19
2015-01-19 20:00:00,0.0,993.2,28.6,58.0,24.0,8.5,2.7,0.0,2015,20,1,4,19
2015-01-19 21:00:00,0.0,993.9,27.8,59.0,13.0,6.9,2.1,0.0,2015,21,1,4,19
2015-01-19 22:00:00,0.0,994.5,27.1,62.0,18.0,6.3,2.0,0.0,2015,22,1,4,19
2015-01-19 23:00:00,0.0,994.2,26.8,63.0,40.0,7.7,4.2,0.0,2015,23,1,4,19
2015-01-20 00:00:00,0.0,994.1,26.4,66.0,30.0,7.7,2.8,0.0,2015,0,1,4,20
2015-01-20 01:00:00,0.0,993.7,25.4,74.0,6.0,6.8,1.6,0.0,2015,1,1,4,20
2015-01-20 02:00:00,0.0,993.2,25.4,71.0,40.0,4.6,1.8,0.0,2015,2,1,4,20
2015-01-20 03:00:00,0.0,993.4,25.6,68.0,39.0,5.7,2.7,0.0,2015,3,1,4,20
2015-01-20 04:00:00,0.0,993.3,25.0,71.0,33.0,4.8,1.8,0.0,2015,4,1,4,20
2015-01-20 05:00:00,0.0,993.5,24.2,75.0,10.0,3.9,0.7,17.45,2015,5,1,4,20
2015-01-20 06:00:00,0.0,993.7,24.8,73.0,162.0,1.5,0.3,34.9,2015,6,1,4,20
2015-01-20 07:00:00,0.0,994.5,25.5,69.0,324.0,2.0,0.7,489.5,2015,7,1,4,20
2015-01-20 08:00:00,0.0,994.9,28.4,55.0,113.0,8.1,4.7,1107.4,2015,8,1,4,20
2015-01-20 09:00:00,0.0,994.9,29.6,46.0,102.0,10.3,4.9,2292.9,2015,9,1,4,20
2015-01-20 10:00:00,0.0,994.5,31.6,39.0,83.0,9.2,5.4,2934.9,2015,10,1,4,20
2015-01-20 11:00:00,0.0,993.6,32.4,33.0,112.0,9.4,5.1,3462.2,2015,11,1,4,20
2015-01-20 12:00:00,0.0,992.7,32.9,31.0,78.0,9.4,3.8,1752.4,2015,12,1,4,20
2015-01-20 13:00:00,0.0,991.7,35.1,27.0,94.0,9.4,4.5,3211.9,2015,13,1,4,20
2015-01-20 14:00:00,0.0,990.4,36.3,24.0,66.0,10.4,3.1,3034.0,2015,14,1,4,20
2015-01-20 15:00:00,0.0,989.8,36.2,23.0,72.0,10.4,3.6,1842.4,2015,15,1,4,20
2015-01-20 16:00:00,0.0,989.4,35.7,23.0,76.0,9.3,5.6,1547.0,2015,16,1,4,20
2015-01-20 17:00:00,0.0,989.6,34.7,24.0,80.0,8.9,5.0,886.8,2015,17,1,4,20
2015-01-20 18:00:00,0.0,990.0,34.2,25.0,65.0,7.3,3.7,90.6,2015,18,1,4,20
2015-01-20 19:00:00,0.0,990.0,32.8,27.0,56.0,6.3,3.0,0.0,2015,19,1,4,20
2015-01-20 20:00:00,0.0,990.9,30.6,45.0,24.0,11.1,4.2,0.0,2015,20,1,4,20
2015-01-20 21:00:00,0.0,991.7,29.1,54.0,20.0,10.3,4.2,0.0,2015,21,1,4,20
2015-01-20 22:00:00,0.0,992.7,27.9,57.0,18.0,10.1,2.4,0.0,2015,22,1,4,20
2015-01-20 23:00:00,0.0,992.8,26.9,64.0,12.0,7.6,2.3,0.0,2015,23,1,4,20
2015-01-21 00:00:00,0.0,992.5,26.3,70.0,20.0,7.5,2.5,0.0,2015,0,1,4,21
2015-01-21 01:00:00,0.0,992.2,26.0,74.0,13.0,7.2,2.0,0.0,2015,1,1,4,21
2015-01-21 02:00:00,0.0,992.0,25.8,75.0,11.0,5.9,1.5,0.0,2015,2,1,4,21
2015-01-21 03:00:00,0.0,992.1,25.3,78.0,340.0,4.6,1.6,0.0,2015,3,1,4,21
2015-01-21 04:00:00,0.0,992.6,25.0,80.0,227.0,3.0,1.3,0.0,2015,4,1,4,21
2015-01-21 05:00:00,0.0,993.3,24.8,82.0,114.0,3.1,1.1,9.6,2015,5,1,4,21
2015-01-21 06:00:00,0.0,993.7,24.6,82.0,1.0,2.4,1.0,19.2,2015,6,1,4,21
2015-01-21 07:00:00,0.0,994.5,26.7,67.0,48.0,3.7,2.1,407.1,2015,7,1,4,21
2015-01-21 08:00:00,0.0,995.1,27.9,58.0,54.0,4.1,2.3,1262.3,2015,8,1,4,21
2015-01-21 09:00:00,0.0,995.4,29.9,49.0,123.0,5.4,3.3,1696.4,2015,9,1,4,21
2015-01-21 10:00:00,0.0,995.3,31.2,42.0,129.0,7.5,2.8,1911.5,2015,10,1,4,21
